id_number,place,cat_place,age_category,sex,2.5km_seconds,5km_seconds,7.5km_seconds,total_seconds
20915,5472,242.0,55+,M,747.0,1449.0,2128.0,2954
20916,20309,600.0,20-22,M,912.0,1824.0,2721.0,3792
20917,540,205.0,35-44,M,580.0,1143.0,1711.0,2365
20920,3382,914.0,23-34,M,684.0,1352.0,2017.0,2793
20921,13232,3606.0,35-44,M,879.0,1689.0,2464.0,3409
20922,15275,4018.0,35-44,M,820.0,1665.0,2496.0,3512
20923,3728,1014.0,23-34,M,673.0,1340.0,2024.0,2823
20924,26793,1686.0,55+,M,1104.0,2115.0,3108.0,4275
20925,6903,1784.0,23-34,M,,1533.0,2245.0,3040
20926,8632,2166.0,23-34,M,816.0,1560.0,2283.0,3156
20927,23212,4780.0,23-34,M,908.0,2024.0,2920.0,3994
20928,441,124.0,23-34,M,614.0,1154.0,1693.0,2337
20934,8801,2641.0,35-44,M,753.0,1485.0,2226.0,3166
20936,6894,2177.0,35-44,M,744.0,1477.0,2206.0,3040
20937,4522,955.0,45-54,M,752.0,1446.0,2103.0,2885
20938,1215,252.0,45-54,M,603.0,1207.0,1804.0,2519
20939,31221,1965.0,55+,M,1096.0,2161.0,3190.0,4803
20940,11059,2644.0,23-34,M,873.0,1685.0,2449.0,3300
20941,14364,3305.0,23-34,M,864.0,1699.0,2512.0,3467
20942,25984,1643.0,55+,M,938.0,1963.0,3005.0,4207
20944,10335,285.0,45-54,F,803.0,1571.0,2325.0,3258
20945,208,73.0,35-44,M,519.0,1047.0,1574.0,2211
20946,9798,526.0,55+,M,906.0,1637.0,2407.0,3226
20947,4121,1386.0,35-44,M,681.0,1379.0,2063.0,2853
20948,2995,1042.0,35-44,M,697.0,1351.0,1988.0,2756
20949,16678,4323.0,35-44,M,,1756.0,2563.0,3579
20950,26437,6022.0,35-44,M,1060.0,2020.0,2985.0,4245
20951,664,128.0,45-54,M,593.0,1175.0,1736.0,2398
20952,24482,4557.0,45-54,M,951.0,1941.0,2902.0,4089
20953,31738,2001.0,55+,M,1158.0,2303.0,3358.0,4889
20954,581,108.0,45-54,M,606.0,1175.0,1732.0,2378
20955,30591,748.0,20-22,M,1115.0,2222.0,3250.0,4708
20956,28576,949.0,16-19,M,1072.0,2006.0,3311.0,4451
20957,652,246.0,35-44,M,572.0,1148.0,1717.0,2394
20958,12551,716.0,55+,M,804.0,1597.0,2393.0,3374
20959,30335,5726.0,23-34,M,1101.0,2182.0,3201.0,4672
20960,5759,1202.0,45-54,M,779.0,1504.0,2183.0,2969
20961,14955,3019.0,45-54,M,986.0,1811.0,2626.0,3494
20962,13543,3151.0,23-34,M,820.0,1643.0,2466.0,3424
20963,18340,3605.0,45-54,M,925.0,1786.0,2630.0,3669
20964,5227,1391.0,23-34,M,714.0,1402.0,2079.0,2935
20965,28024,6276.0,35-44,M,1047.0,2053.0,2993.0,4392
20966,8629,361.0,16-19,M,818.0,1563.0,2306.0,3156
20967,19133,4175.0,23-34,M,928.0,1801.0,2664.0,3719
20968,3889,1317.0,35-44,M,734.0,1420.0,2073.0,2836
20969,2759,761.0,23-34,M,690.0,1340.0,1990.0,2730
20970,10594,2529.0,23-34,M,852.0,1689.0,2439.0,3273
20971,11547,2745.0,23-34,M,783.0,1586.0,2370.0,3324
20972,21759,1364.0,55+,M,1046.0,1998.0,2859.0,3890
20973,9021,1938.0,45-54,M,821.0,1587.0,2309.0,3179
20974,14374,3310.0,23-34,M,813.0,1601.0,2427.0,3467
20975,2061,430.0,45-54,M,,1307.0,1923.0,2653
20976,30600,5749.0,23-34,M,,2169.0,3274.0,4710
20977,16859,4368.0,35-44,M,891.0,1756.0,2591.0,3588
20978,11367,2697.0,23-34,M,,1616.0,2439.0,3315
20979,20014,4314.0,23-34,M,939.0,1811.0,2688.0,3772
20980,9739,2866.0,35-44,M,799.0,1555.0,2394.0,3223
20981,32226,3628.0,23-34,F,,2308.0,3452.0,4986
20982,31765,761.0,20-22,M,1019.0,2057.0,3289.0,4895
20985,29050,5166.0,45-54,M,1098.0,2132.0,3138.0,4504
20986,29065,5170.0,45-54,M,1078.0,2101.0,3094.0,4506
20987,29176,1841.0,55+,M,1144.0,2193.0,3247.0,4516
20988,28391,5080.0,45-54,M,1074.0,2090.0,3091.0,4433
20989,10672,3077.0,35-44,M,750.0,1523.0,2310.0,3278
20990,9894,2392.0,23-34,M,843.0,1654.0,2403.0,3234
20992,13185,3592.0,35-44,M,800.0,1588.0,2381.0,3406
20994,7075,259.0,20-22,M,,1552.0,2249.0,3053
20995,12645,2951.0,23-34,M,791.0,1588.0,2387.0,3379
20996,24571,4969.0,23-34,M,1017.0,2018.0,2883.0,4095
20997,21530,4131.0,45-54,M,1044.0,1960.0,2831.0,3874
20999,32217,3627.0,23-34,F,,2307.0,3450.0,4984
21021,303,90.0,23-34,M,519.0,1071.0,1621.0,2267
21022,13502,3651.0,35-44,M,975.0,1824.0,2613.0,3422
21023,24967,5766.0,35-44,M,973.0,1992.0,2957.0,4124
21024,26520,6038.0,35-44,M,,2071.0,3002.0,4254
21025,19306,4203.0,23-34,M,993.0,1883.0,2726.0,3728
21027,22052,4605.0,23-34,M,956.0,1878.0,2800.0,3910
21028,8856,2199.0,23-34,M,755.0,1462.0,2218.0,3169
21029,15263,3081.0,45-54,M,860.0,1700.0,2536.0,3511
21030,3705,1009.0,23-34,M,745.0,1416.0,2060.0,2821
21031,522,150.0,23-34,M,575.0,1148.0,1712.0,2361
21032,22738,5412.0,35-44,M,1106.0,2063.0,2949.0,3960
21033,7094,1825.0,23-34,M,,1552.0,2250.0,3054
21034,14926,493.0,20-22,M,858.0,1698.0,2534.0,3493
21035,5663,1500.0,23-34,M,,1504.0,2190.0,2964
21036,9632,2835.0,35-44,M,777.0,1555.0,2322.0,3215
21037,22639,5395.0,35-44,M,,1875.0,2785.0,3953
21038,8578,435.0,55+,M,806.0,1557.0,2289.0,3152
21039,15138,3477.0,23-34,M,,1727.0,2541.0,3505
21040,12033,489.0,16-19,M,866.0,1686.0,2484.0,3348
21041,2289,482.0,45-54,M,654.0,1302.0,1932.0,2676
21042,33313,7077.0,35-44,M,1347.0,2660.0,3967.0,5308
21044,29846,5663.0,23-34,M,1144.0,2189.0,3167.0,4596
21045,5068,1668.0,35-44,M,768.0,1471.0,2131.0,2927
21046,26278,4800.0,45-54,M,1050.0,1989.0,2878.0,4234
21047,18645,4105.0,23-34,M,936.0,1852.0,2678.0,3687
21049,21832,5249.0,35-44,M,,1827.0,2729.0,3896
21050,20746,5043.0,35-44,M,1196.0,1989.0,2792.0,3820
21051,839,165.0,45-54,M,617.0,1218.0,1787.0,2446
21052,33057,7050.0,35-44,M,1146.0,2736.0,3700.0,5205
21053,9902,2395.0,23-34,M,,1585.0,2349.0,3234
21054,30782,1937.0,55+,M,,2061.0,3096.0,4740
21055,7691,1634.0,45-54,M,749.0,1458.0,2184.0,3092
21056,24727,5722.0,35-44,M,918.0,1937.0,2920.0,4106
21057,5666,1181.0,45-54,M,696.0,1406.0,2107.0,2964
21058,15090,910.0,55+,M,913.0,1719.0,2519.0,3502
21059,15968,4164.0,35-44,M,798.0,1644.0,2489.0,3546
21060,6661,244.0,20-22,M,781.0,1512.0,2217.0,3026
21061,12638,2950.0,23-34,M,,1628.0,2432.0,3379
21062,29884,5672.0,23-34,M,1145.0,2191.0,3168.0,4600
21063,513,194.0,35-44,M,575.0,1144.0,1697.0,2358
21064,337,62.0,45-54,M,548.0,1101.0,1641.0,2288
21065,9061,2701.0,35-44,M,,1555.0,2287.0,3181
21066,7496,2329.0,35-44,M,,1564.0,2285.0,3079
21067,4783,1589.0,35-44,M,744.0,1433.0,2116.0,2905
21069,9017,2227.0,23-34,M,755.0,1491.0,2206.0,3178
21070,11642,2763.0,23-34,M,796.0,1564.0,2345.0,3328
21071,11739,3290.0,35-44,M,867.0,1662.0,2424.0,3333
21072,2087,436.0,45-54,M,662.0,1289.0,1903.0,2655
21073,22672,4285.0,45-54,M,946.0,1877.0,2762.0,3955
21075,1097,54.0,16-19,M,607.0,1181.0,1757.0,2494
21076,21719,4150.0,45-54,M,,1960.0,2835.0,3888
21077,12524,3467.0,35-44,M,,1638.0,2432.0,3373
21078,26460,1671.0,55+,M,1020.0,2035.0,3045.0,4247
21079,32545,3057.0,35-44,F,,2381.0,3484.0,5055
21080,11650,2764.0,23-34,M,796.0,1563.0,2345.0,3328
21081,7216,2258.0,35-44,M,687.0,1460.0,2184.0,3061
21083,3710,178.0,16-19,M,652.0,1317.0,1994.0,2822
21089,23956,4878.0,23-34,M,963.0,1951.0,2913.0,4050
21090,11055,2353.0,45-54,M,716.0,1495.0,2296.0,3300
21091,21681,629.0,20-22,M,998.0,1932.0,2792.0,3886
21092,10100,2168.0,45-54,M,735.0,1532.0,2325.0,3246
21093,17992,4540.0,35-44,M,886.0,1739.0,2602.0,3647
21094,20976,4451.0,23-34,M,979.0,1896.0,2765.0,3837
21095,27704,923.0,16-19,M,1079.0,2092.0,3082.0,4357
21096,28087,5033.0,45-54,M,1051.0,2065.0,3080.0,4402
21098,11736,2784.0,23-34,M,920.0,1697.0,2470.0,3333
21099,17061,663.0,16-19,M,897.0,1756.0,2612.0,3597
21100,512,95.0,45-54,M,580.0,1143.0,1694.0,2358
21101,1095,225.0,45-54,M,628.0,1228.0,1802.0,2493
21133,18658,4107.0,23-34,M,924.0,1835.0,2693.0,3688
21134,10016,2145.0,45-54,M,,1548.0,2314.0,3241
21135,7471,1908.0,23-34,M,,1550.0,2249.0,3078
21136,18698,4672.0,35-44,M,871.0,1765.0,2671.0,3691
21137,8202,1755.0,45-54,M,777.0,1525.0,2259.0,3128
21138,9757,2368.0,23-34,M,,1635.0,2365.0,3224
21139,17713,4489.0,35-44,M,902.0,1774.0,2617.0,3631
21141,12432,3443.0,35-44,M,843.0,1714.0,2461.0,3368
21142,13200,3598.0,35-44,M,1003.0,1865.0,2566.0,3407
21143,4772,1013.0,45-54,M,672.0,1345.0,2045.0,2905
21145,2272,101.0,16-19,M,696.0,1347.0,1958.0,2674
21147,19780,4285.0,23-34,M,,1736.0,2617.0,3758
21149,7222,2260.0,35-44,M,687.0,1460.0,2185.0,3061
21150,28127,5445.0,23-34,M,1111.0,2142.0,3158.0,4405
21152,33284,5672.0,45-54,M,1136.0,2427.0,3549.0,5299
21153,9740,2867.0,35-44,M,800.0,1586.0,2357.0,3223
21154,14326,3300.0,23-34,M,834.0,1669.0,2488.0,3465
21155,3726,1263.0,35-44,M,,1377.0,2033.0,2823
21156,25134,5051.0,23-34,M,1068.0,2059.0,3041.0,4136
21157,1323,358.0,23-34,M,596.0,1205.0,1813.0,2538
21158,21011,4049.0,45-54,M,1082.0,2058.0,2890.0,3839
21159,20553,3977.0,45-54,M,976.0,1872.0,2765.0,3806
21160,22441,4667.0,23-34,M,,1869.0,2756.0,3938
21162,15070,908.0,55+,M,867.0,1677.0,2496.0,3501
21163,32578,6970.0,35-44,M,1220.0,2384.0,3510.0,5060
21164,17952,4530.0,35-44,M,821.0,1666.0,2540.0,3645
21165,11286,2393.0,45-54,M,849.0,1637.0,2416.0,3311
21166,10113,2953.0,35-44,M,,1626.0,2390.0,3247
21168,25029,5031.0,23-34,M,,1991.0,2919.0,4127
21169,1664,621.0,35-44,M,638.0,1254.0,1852.0,2596
21170,10790,2298.0,45-54,M,815.0,1605.0,2363.0,3285
21171,5714,1856.0,35-44,M,720.0,1433.0,2132.0,2967
21172,9553,2051.0,45-54,M,777.0,1533.0,2291.0,3209
21173,6194,1983.0,35-44,M,767.0,1475.0,2157.0,2995
21174,1511,77.0,16-19,M,608.0,1226.0,1844.0,2574
21175,22278,1400.0,55+,M,930.0,1840.0,2759.0,3927
21177,13512,3144.0,23-34,M,887.0,1678.0,2453.0,3422
21178,10246,2983.0,35-44,M,841.0,1634.0,2388.0,3254
21179,31963,5905.0,23-34,M,1174.0,2350.0,3441.0,4933
21180,30394,5733.0,23-34,M,1129.0,2214.0,3239.0,4680
21181,6742,2131.0,35-44,M,799.0,1507.0,2196.0,3031
21182,9332,2287.0,23-34,M,779.0,1541.0,2285.0,3196
21184,1089,403.0,35-44,M,574.0,1152.0,1738.0,2492
21185,10913,3125.0,35-44,M,778.0,1546.0,2329.0,3292
21186,1478,549.0,35-44,M,595.0,1220.0,1827.0,2567
21189,10150,2443.0,23-34,M,794.0,1642.0,2439.0,3248
21190,15248,4013.0,35-44,M,745.0,1589.0,2480.0,3510
21191,10139,424.0,16-19,M,,1617.0,2345.0,3248
21192,1362,502.0,35-44,M,624.0,1230.0,1831.0,2544
21193,27661,5381.0,23-34,M,1064.0,2060.0,3032.0,4354
21194,8755,314.0,20-22,M,740.0,1492.0,2250.0,3163
21195,11024,3151.0,35-44,M,830.0,1587.0,2352.0,3299
21196,665,253.0,35-44,M,557.0,1130.0,1704.0,2399
21197,17272,3428.0,45-54,M,952.0,1824.0,2660.0,3607
21198,32622,5598.0,45-54,M,,2193.0,3483.0,5071
21199,9225,2268.0,23-34,M,785.0,1543.0,2286.0,3190
21211,19876,4892.0,35-44,M,1001.0,1926.0,2764.0,3764
21212,5650,1835.0,35-44,M,742.0,1436.0,2122.0,2963
21214,7686,2375.0,35-44,M,725.0,1459.0,2211.0,3092
21215,7231,2263.0,35-44,M,812.0,1573.0,2284.0,3061
21216,2176,578.0,23-34,M,685.0,1307.0,1922.0,2665
21217,6101,1956.0,35-44,M,757.0,1474.0,2175.0,2990
21218,3239,880.0,23-34,M,690.0,1332.0,1983.0,2781
21219,9814,530.0,55+,M,821.0,1606.0,2345.0,3227
21220,2558,710.0,23-34,M,700.0,1349.0,1984.0,2708
21221,7523,1589.0,45-54,M,760.0,1465.0,2184.0,3081
21222,6404,2040.0,35-44,M,757.0,1469.0,2155.0,3008
21224,29814,970.0,16-19,M,1019.0,2764.0,3633.0,4593
21225,22789,5423.0,35-44,M,1082.0,1991.0,2847.0,3963
21226,5697,1851.0,35-44,M,786.0,1547.0,2225.0,2966
21227,28682,5123.0,45-54,M,1071.0,2130.0,3168.0,4464
21228,9088,2238.0,23-34,M,,1475.0,2231.0,3182
21229,4705,1566.0,35-44,M,692.0,1369.0,2072.0,2900
21230,6856,1441.0,45-54,M,748.0,1474.0,2191.0,3038
21231,5954,1569.0,23-34,M,818.0,1512.0,2189.0,2982
21232,29132,5178.0,45-54,M,1062.0,2076.0,3121.0,4513
21378,4563,201.0,16-19,M,689.0,1361.0,2070.0,2889
21379,10680,2551.0,23-34,M,844.0,1621.0,2353.0,3278
21380,1827,371.0,45-54,M,683.0,1294.0,1892.0,2621
21381,5279,1105.0,45-54,M,739.0,1425.0,2108.0,2940
21382,16950,3371.0,45-54,M,917.0,1794.0,2627.0,3593
21383,2767,764.0,23-34,M,677.0,1327.0,1974.0,2730
21384,10156,2173.0,45-54,M,795.0,1582.0,2351.0,3249
21387,914,35.0,20-22,M,583.0,1180.0,1758.0,2458
21388,24405,5660.0,35-44,M,947.0,1937.0,2888.0,4083
21389,1752,462.0,23-34,M,677.0,1304.0,1912.0,2610
21390,33084,7051.0,35-44,M,1115.0,2280.0,3457.0,5221
21391,2910,96.0,55+,M,682.0,1343.0,1990.0,2747
21392,4664,983.0,45-54,M,717.0,1404.0,2086.0,2896
21393,23030,5459.0,35-44,M,1028.0,1961.0,2874.0,3982
21394,5388,1761.0,35-44,M,687.0,1361.0,2054.0,2948
21395,5563,1471.0,23-34,M,738.0,1448.0,2132.0,2959
21396,23727,4436.0,45-54,M,901.0,1852.0,2819.0,4032
21397,1708,452.0,23-34,M,,1259.0,1863.0,2603
21398,18028,1100.0,55+,M,934.0,1840.0,2675.0,3650
21399,3442,936.0,23-34,M,636.0,1286.0,1971.0,2798
21400,10287,2476.0,23-34,M,903.0,1623.0,2346.0,3255
21401,5119,222.0,55+,M,789.0,1513.0,2179.0,2930
21402,8071,336.0,16-19,M,875.0,1548.0,2248.0,3120
21403,32917,785.0,20-22,M,1213.0,2441.0,3570.0,5156
21409,21543,4524.0,23-34,M,884.0,1787.0,2727.0,3875
21410,4359,1460.0,35-44,M,782.0,1469.0,2133.0,2871
21411,28260,5067.0,45-54,M,1161.0,2253.0,3252.0,4418
21413,27472,6199.0,35-44,M,1059.0,2099.0,3115.0,4339
21414,18237,4029.0,23-34,M,,1770.0,2637.0,3662
21415,12833,3535.0,35-44,M,782.0,1550.0,2342.0,3389
21416,11947,2515.0,45-54,M,752.0,1545.0,2353.0,3343
21417,28257,6303.0,35-44,M,1165.0,2255.0,3251.0,4418
21419,6731,247.0,20-22,M,,1492.0,2194.0,3031
21420,6517,2074.0,35-44,M,749.0,1479.0,2200.0,3016
21423,10046,2939.0,35-44,M,831.0,1613.0,2387.0,3243
21424,7356,353.0,55+,M,762.0,1484.0,2197.0,3070
21427,13141,2728.0,45-54,M,882.0,1705.0,2496.0,3405
21441,6555,2080.0,35-44,M,749.0,1480.0,2201.0,3018
21442,19348,4790.0,35-44,M,990.0,1898.0,2767.0,3731
21443,14118,3781.0,35-44,M,,1566.0,2412.0,3454
21465,20978,4041.0,45-54,M,968.0,1904.0,2806.0,3837
21466,3352,1160.0,35-44,M,685.0,1350.0,2003.0,2790
21467,8681,443.0,55+,M,777.0,1524.0,2253.0,3159
21468,1288,349.0,23-34,M,672.0,1280.0,1858.0,2532
21469,24175,4500.0,45-54,M,1014.0,1951.0,2817.0,4067
21470,8549,1827.0,45-54,M,819.0,1582.0,2317.0,3151
21471,1214,46.0,20-22,M,631.0,1226.0,1817.0,2518
21472,9901,2394.0,23-34,M,831.0,1601.0,2359.0,3234
21473,23046,4754.0,23-34,M,1066.0,1993.0,2901.0,3983
21474,3331,901.0,23-34,M,707.0,1373.0,2030.0,2788
21475,9664,2071.0,45-54,M,831.0,1584.0,2295.0,3217
21476,437,22.0,20-22,M,544.0,1101.0,1651.0,2336
21477,21645,1351.0,55+,M,904.0,1854.0,2783.0,3883
21479,13581,3662.0,35-44,M,827.0,1624.0,2439.0,3426
21480,13947,3219.0,23-34,M,861.0,1674.0,2486.0,3445
21481,11507,2736.0,23-34,M,851.0,1612.0,2366.0,3322
21482,9662,2070.0,45-54,M,829.0,1565.0,2320.0,3216
21483,32322,5568.0,45-54,M,1195.0,2389.0,3539.0,5003
21484,7732,1969.0,23-34,M,778.0,1528.0,2249.0,3095
21486,24447,4949.0,23-34,M,1116.0,2144.0,2991.0,4085
21487,2343,493.0,45-54,M,686.0,1325.0,1936.0,2682
21488,25738,889.0,16-19,M,1087.0,2057.0,3121.0,4185
21489,209,74.0,35-44,M,511.0,1046.0,1576.0,2211
21490,10975,618.0,55+,M,794.0,1574.0,2347.0,3296
21491,13602,3669.0,35-44,M,783.0,1530.0,2300.0,3427
21493,30211,6607.0,35-44,M,1139.0,2321.0,3237.0,4648
21494,11075,625.0,55+,M,794.0,1541.0,2323.0,3301
21495,11879,2807.0,23-34,M,820.0,1608.0,2397.0,3340
21496,252,91.0,35-44,M,527.0,1074.0,1601.0,2239
21497,13952,823.0,55+,M,861.0,1675.0,2486.0,3446
21498,5893,1897.0,35-44,M,771.0,1491.0,2172.0,2978
21499,16967,1033.0,55+,M,827.0,1686.0,2584.0,3593
21501,16501,3725.0,23-34,M,826.0,1695.0,2621.0,3570
21502,16574,3309.0,45-54,M,861.0,1713.0,2554.0,3573
21506,7068,1816.0,23-34,M,740.0,1460.0,2184.0,3053
21508,6749,1750.0,23-34,M,735.0,1433.0,2124.0,3031
21509,19130,4754.0,35-44,M,,1715.0,2575.0,3718
21510,6776,2143.0,35-44,M,736.0,1433.0,2125.0,3033
21511,30218,5322.0,45-54,M,1141.0,2318.0,3237.0,4649
21513,10168,555.0,55+,M,826.0,1686.0,2450.0,3250
21526,6853,1770.0,23-34,M,784.0,1508.0,2199.0,3038
21545,4699,1245.0,23-34,M,742.0,1448.0,2113.0,2899
21546,33320,6045.0,23-34,M,1181.0,2375.0,3580.0,5310
21547,13801,3714.0,35-44,M,930.0,1808.0,2697.0,3438
21548,9931,360.0,20-22,M,786.0,1562.0,2345.0,3236
21549,19676,1219.0,55+,M,960.0,1819.0,2687.0,3751
21550,3371,912.0,23-34,M,725.0,1370.0,2010.0,2791
21551,27313,915.0,16-19,M,1060.0,2057.0,2961.0,4324
21552,31949,5520.0,45-54,M,947.0,2074.0,3362.0,4932
21553,11168,633.0,55+,M,813.0,1591.0,2366.0,3305
21554,27308,913.0,16-19,M,1059.0,2057.0,2962.0,4323
21556,15907,3617.0,23-34,M,,1733.0,2582.0,3543
21557,964,270.0,23-34,M,592.0,1198.0,1790.0,2467
21558,19380,4797.0,35-44,M,921.0,1812.0,2675.0,3733
21559,11505,3254.0,35-44,M,,1684.0,2436.0,3322
21560,31085,6755.0,35-44,M,1149.0,2222.0,3294.0,4785
21562,16400,3275.0,45-54,M,984.0,1835.0,2639.0,3565
21563,3985,1349.0,35-44,M,670.0,1347.0,2018.0,2844
21564,550,103.0,45-54,M,559.0,1115.0,1673.0,2370
21565,1311,357.0,23-34,M,593.0,1216.0,1823.0,2535
21566,28897,5148.0,45-54,M,1050.0,2075.0,3095.0,4489
21567,29113,5573.0,23-34,M,,2122.0,3161.0,4511
21569,14801,3393.0,23-34,M,812.0,1608.0,2432.0,3487
21570,26818,2174.0,35-44,F,1086.0,2090.0,3091.0,4277
21571,4723,1251.0,23-34,M,660.0,1358.0,2060.0,2902
21572,9168,2252.0,23-34,M,,1631.0,2345.0,3187
21573,916,337.0,35-44,M,606.0,1190.0,1765.0,2458
21575,13430,545.0,16-19,M,885.0,1716.0,2529.0,3418
21577,25104,5046.0,23-34,M,1057.0,2048.0,2984.0,4133
21578,25880,4739.0,45-54,M,1051.0,2062.0,3036.0,4196
21580,7555,1927.0,23-34,M,776.0,1519.0,2242.0,3083
21581,30738,6700.0,35-44,M,1125.0,2202.0,3250.0,4733
21582,6048,1940.0,35-44,M,783.0,1502.0,2188.0,2987
21583,7856,2003.0,23-34,M,,1537.0,2264.0,3105
21588,21051,5093.0,35-44,M,925.0,1833.0,2736.0,3843
21589,23219,4373.0,45-54,M,,1856.0,2771.0,3995
21590,33502,7103.0,35-44,M,1235.0,2470.0,3694.0,5398
21591,9042,2698.0,35-44,M,,1562.0,2307.0,3180
21592,15284,3088.0,45-54,M,,1738.0,2551.0,3513
21593,21386,5159.0,35-44,M,997.0,1886.0,2794.0,3864
21594,12282,2870.0,23-34,M,859.0,1644.0,2404.0,3359
21595,12101,2550.0,45-54,M,925.0,1724.0,2475.0,3352
21596,5820,1879.0,35-44,M,767.0,1483.0,2173.0,2974
21598,7447,1904.0,23-34,M,727.0,1457.0,2186.0,3076
21599,28814,5139.0,45-54,M,990.0,2019.0,2995.0,4480
21600,14336,2929.0,45-54,M,839.0,1660.0,2474.0,3466
21621,13688,3687.0,35-44,M,850.0,1658.0,2442.0,3432
21622,26238,4790.0,45-54,M,981.0,1982.0,2976.0,4229
21623,1550,584.0,35-44,M,607.0,1223.0,1846.0,2580
21624,26997,6109.0,35-44,M,1056.0,2057.0,3052.0,4297
21625,1358,499.0,35-44,M,649.0,1263.0,1850.0,2544
21626,7468,1577.0,45-54,M,688.0,1412.0,2170.0,3078
21627,13122,3585.0,35-44,M,868.0,1668.0,2449.0,3404
21628,11325,3217.0,35-44,M,814.0,1603.0,2381.0,3313
21629,21140,761.0,16-19,M,,1842.0,2757.0,3848
21650,28990,5562.0,23-34,M,1139.0,2198.0,3229.0,4497
21651,9470,2034.0,45-54,M,860.0,1639.0,2370.0,3204
21652,2099,68.0,55+,M,650.0,1274.0,1895.0,2656
21653,6014,1929.0,35-44,M,741.0,1452.0,2148.0,2985
21654,8906,1914.0,45-54,M,794.0,1539.0,2264.0,3172
21659,26945,6100.0,35-44,M,1048.0,2031.0,3001.0,4290
21660,23793,4860.0,23-34,M,1066.0,2018.0,2941.0,4038
21661,1924,506.0,23-34,M,662.0,1283.0,1896.0,2637
21663,5470,239.0,16-19,M,715.0,1428.0,2136.0,2954
21664,12932,3555.0,35-44,M,791.0,1591.0,2405.0,3395
21665,13778,3187.0,23-34,M,,1760.0,2536.0,3437
21666,30484,5360.0,45-54,M,1115.0,2199.0,3269.0,4694
21668,15093,3982.0,35-44,M,842.0,1660.0,2486.0,3502
21669,18616,4663.0,35-44,M,883.0,1742.0,2601.0,3685
21670,11499,2734.0,23-34,M,805.0,1602.0,2407.0,3321
21671,21570,5199.0,35-44,M,933.0,1843.0,2747.0,3877
21672,8861,1903.0,45-54,M,786.0,1524.0,2280.0,3169
21673,17498,3471.0,45-54,M,902.0,1759.0,2599.0,3620
21674,6653,318.0,55+,M,712.0,1415.0,2135.0,3025
21675,114,41.0,23-34,M,500.0,1013.0,1519.0,2126
21676,13767,805.0,55+,M,,1759.0,2537.0,3436
21677,14685,882.0,55+,M,818.0,1631.0,2463.0,3482
21678,2095,82.0,20-22,M,654.0,1286.0,1904.0,2656
21679,3771,1278.0,35-44,M,,1420.0,2075.0,2826
21680,11858,2498.0,45-54,M,860.0,1666.0,2423.0,3339
21681,20736,5038.0,35-44,M,960.0,1881.0,2791.0,3819
21684,13827,3718.0,35-44,M,870.0,1657.0,2449.0,3439
21685,11618,2755.0,23-34,M,819.0,1575.0,2362.0,3327
21686,10022,2148.0,45-54,M,869.0,1609.0,2344.0,3241
21687,1638,333.0,45-54,M,621.0,1234.0,1850.0,2592
21688,11236,398.0,20-22,M,718.0,1502.0,2305.0,3308
21689,10185,2184.0,45-54,M,752.0,1504.0,2268.0,3251
21690,10183,2183.0,45-54,M,752.0,1504.0,2268.0,3251
21691,8697,2615.0,35-44,M,811.0,1546.0,2282.0,3160
21692,2703,946.0,35-44,M,647.0,1315.0,1962.0,2723
21693,136,43.0,35-44,M,505.0,1032.0,1547.0,2143
21694,15171,3482.0,23-34,M,866.0,1680.0,2494.0,3507
21714,928,263.0,23-34,M,598.0,1186.0,1745.0,2460
21715,32524,5962.0,23-34,M,1139.0,2265.0,3472.0,5049
21716,10794,3100.0,35-44,M,,1586.0,2348.0,3285
21717,17926,556.0,20-22,M,871.0,1739.0,2628.0,3643
21718,10384,375.0,20-22,M,,1601.0,2341.0,3261
21721,20688,745.0,16-19,M,874.0,1842.0,2782.0,3816
21722,10684,2553.0,23-34,M,799.0,1593.0,2369.0,3278
21725,18073,4555.0,35-44,M,1029.0,1880.0,2694.0,3653
21726,10074,2163.0,45-54,M,774.0,1521.0,2272.0,3245
21727,6548,1374.0,45-54,M,710.0,1419.0,2139.0,3018
21728,3975,153.0,20-22,M,714.0,1377.0,2033.0,2843
21729,9359,2774.0,35-44,M,784.0,1557.0,2297.0,3197
21730,4257,1153.0,23-34,M,708.0,1362.0,2022.0,2865
21731,28920,5547.0,23-34,M,1101.0,2132.0,3192.0,4491
21732,2823,781.0,23-34,M,660.0,1312.0,1957.0,2737
21733,10782,2569.0,23-34,M,736.0,1537.0,2301.0,3285
21734,28074,5439.0,23-34,M,1066.0,2087.0,3103.0,4400
21735,17655,3928.0,23-34,M,,1736.0,2524.0,3629
21736,21058,4466.0,23-34,M,,1815.0,2720.0,3843
21737,8226,1759.0,45-54,M,,1495.0,2229.0,3129
21738,1672,445.0,23-34,M,634.0,1261.0,1878.0,2597
21739,2388,500.0,45-54,M,686.0,1316.0,1929.0,2687
21740,27055,6120.0,35-44,M,1069.0,2056.0,3070.0,4303
21741,21347,4102.0,45-54,M,987.0,1893.0,2744.0,3860
21742,21987,4188.0,45-54,M,1071.0,2044.0,2895.0,3905
21743,9978,542.0,55+,M,818.0,1585.0,2332.0,3239
21744,4070,1103.0,23-34,M,706.0,1396.0,2067.0,2850
21745,6380,302.0,55+,M,741.0,1434.0,2142.0,3007
21746,30473,6650.0,35-44,M,1109.0,2215.0,3390.0,4693
21747,12312,434.0,20-22,M,967.0,1799.0,2501.0,3362
